Marker Env_1 Loglikelihood Gscore WaldScore NumError Efron McFadden McFaddenAdj CoxSnell Nagelkerke AIC BIC Beta_0 Beta_1
Hapmap41762-BTA-117570_CC prec7 -345.3367011210458311921 100.8068743181263348108 78.70948040939664287069 0 0.1609577948332276729022 0.1273649859681079120908 0.1223111645167584936853 0.1448961996853634962533 0.2048243323849325535368 694.6734022420916623841 703.608799694300370231 -1.990853971158918313223 0.02984157063574001071259
ARS-BFGL-NGS-46098_CC latitude -356.3511129267523879216 93.06915724215488144866 77.69824815911464970658 0 0.1412461991882599825405 0.1155031801757420898791 0.1105389929584788434721 0.1345600813956304879016 0.1885022214664147479274 716.7022258535047758432 725.6376233057134836901 -0.6824680430698654863466 0.8797923717822565673244
Hapmap41762-BTA-117570_CC latitude -348.9372656692119452349 93.60574522179410672518 77.50070532695621378094 0 0.1329034453694679951971 0.1182666807928628453696 0.11321285934151342691 0.135280875255735219217 0.1912321718504276175433 701.8745313384238904697 710.8099287906325983166 -0.6329690707639396207913 0.8975794301813496106732
Hapmap28985-BTA-73836_GG latitude -357.9421773089466957407 88.35688743324375177268 76.50114374927466682347 0 0.1390662014895165765442 0.1098636613162218780989 0.1048900292878538742232 0.1282042688350207363377 0.179769936694600221641 719.8843546178933914814 728.8197520701020993283 -2.396740538332200808102 0.8326017386410489198563
ARS-BFGL-NGS-46098_CC longitude -362.3470542243653622627 81.07727464692893276643 70.04829016371784534967 0 0.1125960706089402056911 0.1006206926032065248982 0.09565650538594327843703 0.1182938036676132263617 0.1657151552360840644735 728.6941084487307245254 737.6295059009394323724 -21.1272688019858077748 0.6744643870301640237457
ARS-BFGL-NGS-44057_CC pop1 -340.8085314135128507385 77.64062309475630369038 69.89119070867717358614 0 0.1166539899565613778824 0.102258593537312924681 0.09699028993740432108821 0.1140760940489738387189 0.1643516482760094030131 685.6170628270257014769 694.5431217408670412361 1.056765605535763779708 20.01980874177102339741
ARS-BFGL-NGS-46098_CC bio2 -361.9488815261026913861 81.87362004345427451968 69.46678474360678765681 0 0.1279294594480825414287 0.1016089945126959080864 0.09664480729543266167942 0.1193834134940701233217 0.1672415653771040103606 727.8977630522053827722 736.8331605044140906191 -12.99045862449554617629 0.1120362038641086407942
ARS-BFGL-NGS-46098_TT pop1 -87.61150708807663806121 171.3864832321133575832 66.89455104670805503375 0 0.4008261646731076120525 0.494465629227232454201 0.482925264551972404552 0.2336590313936028494215 0.5613973164899474373418 179.2230141761532761224 188.1584116283619839693 -4.928385774227821758842 -65.04747589473448938363
ARS-BFGL-NGS-106520_AA bio3 -382.7011305979496275653 85.1437934297431184838 66.57944376055422578548 0 0.1368959653285244831063 0.1001048596565627902752 0.09540199850254738316458 0.1238437701441573706037 0.1689413095585834546339 769.4022611958992551306 778.3376586481079629776 16.20755121851763118183 -0.210802237226482193762
ARS-BFGL-NGS-46098_CC bio15 -363.7342335945978179512 78.30291590646402138942 66.20370166559888350233 0 0.1132316222688440664006 0.09717758355432690647651 0.09221339633706366001537 0.114487210611214698002 0.1603825837935919619641 731.4684671891956359024 740.4038646414043437494 -4.052865733461011265443 0.1073261541455303884598
BTA-122374-no-rs_AA latitude -398.5316589773030476473 72.45818693298057217023 65.28760671703191799387 0 0.108697627924682039928 0.08333110397579884961149 0.07873087272502935044264 0.1064140127906938383022 0.1436457489276144419715 801.0633179546060952947 809.9987154068148031416 -1.696554348701882314245 0.7024468066958142897392
Hapmap41762-BTA-117570_TT pop1 -81.35592014071111299778 183.8976571268444077101 63.52063693701953597109 0 0.4404438602079240370579 0.5305615065424299307264 0.5190211418671698810775 0.2484032745386124675885 0.5968223479381875409052 166.7118402814222259956 175.6472377336309338425 -5.321507056153087713343 -71.59277522115055448354
Hapmap23956-BTA-36867_GG pop1 -208.2615246009853296055 125.8403427635872133539 62.80689010857041926911 0 0.2285553556791685078653 0.2320221914453594818468 0.2246470624096335323965 0.1774979129916586414713 0.3118215026606116407947 420.5230492019706592111 429.458446654179367058 -2.826562729905034472002 54.92288743271968407336
Hapmap28985-BTA-73836_GG bio1 -363.7300206886716196497 76.78120067379390395468 61.90049309159206167991 0 0.1221624919209226567147 0.0954703597119330800067 0.09049672768356507613101 0.1123923479328657770064 0.1575982255228115844989 731.4600413773432392994 740.3954388295519471463 -18.11050828886147284931 0.07453254797881577964699
BTA-73842-no-rs_CC bio3 -386.6534450637643710313 76.07500378097997056903 61.75477580685861779541 0 0.1171715772447449035532 0.08956513474865099966966 0.08485582786480204805146 0.1146037606094021699967 0.1542269313950167749258 777.3068901275287420627 786.1823934270015443171 16.48888183004127199263 -0.2114849402009586925883
Hapmap41762-BTA-117570_CC bio2 -360.6693290888608583178 70.1416183824962805593 61.29778747725093278678 0 0.1115861935769052956939 0.08862080390345609986385 0.08356698245210668145842 0.1031938562446255119973 0.1458741689390712950423 725.3386581777217166356 734.2740556299304244825 -11.83762519869954055358 0.1032082665567926932341
Hapmap28985-BTA-73836_GG bio19 -367.7442794703281953306 68.75268311048075259295 60.90527418139617889595 0 0.1095241883788664264267 0.08548763668863074675778 0.08051400466026274288208 0.1012575986823802530901 0.1419849141560434270851 739.4885589406563906612 748.4239563928650985081 -3.976115802631435595504 0.008879717633126313069867
BTA-122374-no-rs_AA bio15 -401.6190212985710850102 66.2834622904444974445 59.86905434859060918737 0 0.1027726188486939425874 0.07622981365942610567981 0.07162958240865660651097 0.09780503144524926937686 0.1320246894408097644807 807.2380425971421700204 816.1734400493508778673 -4.56838017125226647985 0.09018088878683535335911
Hapmap41762-BTA-117570_CC bio15 -361.3427905276861824002 68.79469550484563239445 59.11691373108928801439 0 0.09059258342124895966923 0.08691902697036006642233 0.08186520551901064801691 0.1013162277019617101893 0.1432199653536555533498 726.6855810553723648004 735.6209785075810726473 -3.703078111607329437997 0.1010159395579428602882
ARS-BFGL-NGS-106520_AA latitude -392.7680069370852302957 65.01004075147191302309 59.11240869435121377332 0 0.1011537152092925967656 0.07643329881776396146718 0.07173043766374855435657 0.09601929988450693873297 0.1309845965324258803202 789.5360138741704605914 798.4714113263791684383 -1.790513124359819756857 0.6720042315200135825924
Hapmap28985-BTA-73836_GG bio15 -372.2167261221390745785 59.80778980685899409719 54.30435728890102012323 0 0.09546715298390528602231 0.07436548473232383133164 0.06939185270395582745594 0.08868734318579091674721 0.1243587145342135728745 748.4334522442781491569 757.3688496964868570038 -4.985756152849476289732 0.08999261040339527593121
BTA-122374-no-rs_AA bio14 -403.5842060117317421641 62.35309286412318313664 52.78907129022900096907 0 0.1015891949183550978177 0.07170966159391803102906 0.06710943034314853186022 0.0922820467153646903976 0.1245693435043634193828 811.1684120234634843283 820.1038094756721921752 0.8432896652424048140732 -0.04693998896260428380106
ARS-BFGL-NGS-106520_AA bio19 -396.3365008899830681799 57.87305284567623725467 52.31673760457595832862 0 0.09174653671004950596058 0.06804223302305289756932 0.0633393718690374904587 0.08594541553577382346756 0.1172423209844864095156 796.6730017799661363598 805.6083992321748442067 -3.303039999111952352987 0.007790175728131310976931
ARS-BFGL-NGS-46098_CC bio19 -372.8393260300935501128 60.09273103547255706625 51.99658443526320453221 0 0.08731630355225658383922 0.07457789181418280960098 0.06961370459691956313984 0.0890904691333794797564 0.1248048542253068389903 749.6786520601871002256 758.6140495123958080725 -2.158295363416786081905 0.008572796796422383024614
BTA-122374-no-rs_AA bio2 -403.9147915052674475134 61.69192187705177243817 51.46531094834986996139 0 0.08746773649496705115491 0.07094927673471102598946 0.06634904548394152682062 0.09134964770915569181632 0.1233107202269037803367 811.8295830105348950267 820.7649804627436028737 -12.54679265158137905969 0.09801099428619084579244
BTA-73842-no-rs_CC latitude -397.4001260384653880231 54.58164183157793658552 50.48433630521768902474 0 0.08649732081377865724331 0.06426042540230696940027 0.05955111851845801778206 0.08362593240388388135271 0.1125388108655136102789 798.8002520769307760462 807.6757553764035783006 -1.453729379083347631255 0.6034873527760735852869
BTA-122374-no-rs_AA prec7 -407.3918157567145770515 54.737873374157513362 50.36822451093090516686 0 0.08077756921809511512188 0.06295171892411577087246 0.05835148767334627170362 0.08148468246937212131368 0.1099942379060949938901 818.7836315134291541029 827.7190289656378619498 -2.272657735411258187472 0.01845751965515715559646
Hapmap41762-BTA-117570_CC longitude -368.4793559354678108009 54.52156468928237559313 49.55778099418128965908 0 0.07955244936935304154654 0.06888556329695756473694 0.0638317418456081462773 0.08117611692401784269368 0.1147500347881292201606 740.9587118709356216018 749.8941093231443294487 -16.90523769781685089683 0.5461073773247582964887
Hapmap28985-BTA-73836_GG bio14 -371.9942463533488294647 60.25274934443948432472 49.49684559893903807934 0 0.1075212752503706273646 0.07491875098418336701182 0.06994511895581536313612 0.08931677984001455759388 0.1252413199927623555429 747.9884927066976589294 756.9238901589063667763 0.5023321062944079146281 -0.05036266141779740372912
Hapmap23956-BTA-36867_GT pop1 -406.1447678370935810699 55.67212018626588709846 47.99375498156984776524 0 0.07940686721017604622836 0.06414122076749505496065 0.05953272225492585234064 0.08281620090642736868071 0.1118865555731155314508 816.2895356741871621398 825.2249331263958699867 -0.4491654338424792707355 16.66517687669228126555
ARS-BFGL-NGS-46098_CC bio14 -377.1405578113993640466 51.49026747286092919875 47.49366000197969494429 0 0.06971922835263621287928 0.06390183190056043707056 0.05893764468329719066362 0.07684103371365109470034 0.1076448929323348075997 758.2811156227987280931 767.21651307500743594 1.938223732512519774493 -0.04092523205741731964755
ARS-BFGL-NGS-106520_AA bio1 -398.0944796855165544458 54.35709525460926472284 46.63762728427384438371 0 0.08698555264012761953146 0.06390846792950428424934 0.05920560677548887713872 0.08094143098749013293374 0.1104161423110342093006 800.1889593710331088916 809.1243568232418167385 -14.13451079237857556728 0.05865684456023590080142
Hapmap28985-BTA-73836_CC bio3 -363.5984416610102537837 60.94728569588673589008 46.51973731656269104781 0 0.0760867674762853669684 0.07733012320808271632773 0.07225490961488398658497 0.09029839731714371393184 0.1279200156834619917618 731.1968833220205075674 740.1322807742292154143 -17.92417168231310417581 0.2131051862786482811198
Hapmap23956-BTA-36867_TT latitude -418.1729697234177982879 49.65176351904085533251 46.10311981328631613167 0 0.07576907148149289065531 0.05604051043567226538487 0.05152582604471955308751 0.07420181576102203094281 0.0992858055304578584582 840.3459394468355965757 849.2813368990443044226 0.8001413030943629949802 -0.5674362118002636939354
ARS-BFGL-NGS-46098_CC bio3 -373.540632406664432269 58.69011828233079275385 45.33793539185320716628 0 0.08171581407284187912807 0.07283718373920362062872 0.06787299652194037422178 0.08710437335545456104214 0.122022576879002621423 751.081264813328864538 760.0166622655375723849 16.9952682879002252795 -0.2026697327853984160974
Hapmap41762-BTA-117570_CC bio1 -369.6509421303014631954 52.17839229961507080402 45.00572230753395765873 0 0.07827001767070010076121 0.06592506957517998891077 0.06087124812383057045114 0.07782691777837762300493 0.1100156284992164568756 743.3018842606029263909 752.2372817128116342378 -13.22569160412042061758 0.06109355990567286455689
ARS-BFGL-NGS-46098_CC bio1 -377.9517560207819468487 49.86787105409576359438 43.24384298223823117763 0 0.07217489735430915342475 0.0618883620097185110291 0.05692417479245526462216 0.07451243439171105243128 0.1043828099985388209548 759.9035120415638936975 768.8389094937726015444 -12.76597191729339973634 0.05877803143320058172597
Hapmap28985-BTA-73836_CC prec7 -369.6034621545695051659 48.93724470876823312571 43.17743878028373738509 0 0.08012174186655348441565 0.06209174238990828741287 0.05701652879670955767011 0.07317407147442066283911 0.1036610687314327807469 743.2069243091390103317 752.1423217613477181787 1.03375688013837734665 -0.01944351760572740132217
Hapmap41762-BTA-117570_CC bio3 -368.0055605776609038149 55.4691554048961895651 43.01697639744216996455 0 0.07241621089048280935285 0.07008280186837472457411 0.06502898041702530611448 0.08252709322466268623006 0.1166597661644407949794 740.0111211553218076298 748.9465186075305154767 16.80995095411045024171 -0.1994908002501528434663
ARS-BFGL-NGS-46098_CT prec7 -331.9025417726069842883 49.28796530266628411754 42.38211298111685649409 0 0.07898803353130344999519 0.06911856086986003160988 0.06350919473389409912511 0.07367868085890721024976 0.1100427721648809631266 667.8050835452139685766 676.7404809974226764235 0.8783977318920559292591 -0.02128790779228972117858
Hapmap41762-BTA-117570_TT bio2 -151.3134830736607749496 43.98253126094508380639 41.65429637937960181265 0 0.07814258629522733285962 0.1268936125230828738117 0.1153532478478228241628 0.06601589210078806632329 0.1586120786773363489547 306.6269661473215498992 315.5623635995302577462 12.67818863638409829665 -0.1258207319297690446325
Hapmap28985-BTA-73836_CC latitude -371.3882596772942016883 45.36764966331884008088 41.39033677885567231655 0 0.06628256893140390738385 0.05756262806568838812094 0.05248741447248965837817 0.06802255102485840054924 0.0963632362528870312917 746.7765193545884033766 755.7119168067971112235 0.1602417119788500092541 -0.5952909744956702606093
Hapmap28985-BTA-73836_CC bio19 -370.888582192880103372 46.36700463214703671344 41.24192315115311656751 0 0.06403361686472567378559 0.05883061304624527721894 0.05375539945304654747618 0.06946766595703080990863 0.09841043897497568855896 745.777164385760206744 754.7125618379689145909 1.727265432226553092772 -0.007533169122813409159375
Hapmap28985-BTA-73836_GG prec7 -380.3574136372234548997 43.52641477669023345465 40.93257303931276140652 0 0.06362707878057296027137 0.05412109265334422554755 0.04914746062497622167186 0.06535415849266063665571 0.09164057516737813706203 764.7148272744469097995 773.6502247266556176464 -2.545924239081959672719 0.01709430777212670156516
BTA-73842-no-rs_CC bio19 -402.8887144527318480147 43.60446500304501660228 40.37204913511869784626 0 0.07060484482138249364216 0.05133670180134764860283 0.04662739491749869698463 0.06738904132321526022336 0.09068816762788502104474 809.7774289054636960294 818.6529322049364982838 -2.664072021164131052031 0.00658334820080569313491
ARS-BFGL-NGS-44057_CT pop1 -332.5456226222980036789 41.76186110186274669243 40.30763823523344290337 0 0.06031426332787536895687 0.0590813858309529496126 0.053422501454430976794 0.06307412559235936846177 0.09441696419062654088521 669.0912452445960073577 678.0173041584373471169 -1.22984392631398666213 -14.93264466363715328983
Hapmap41762-BTA-117570_CC bio14 -374.6391534773320698137 42.20196960555385756741 39.78702522302105187499 0 0.05303071199695882920189 0.05332030482043605997119 0.04826648336908664156577 0.06342999551295451119912 0.08966423213536183665717 753.2783069546641396275 762.2137044068728474744 1.894585878295075696116 -0.03710178274591270916941
BTA-122374-no-rs_GG bio2 -293.7916801596682644382 40.52370397444789440478 38.74004130027092961813 0 0.06976076738906822485116 0.06451719185806473975129 0.05814885081019351153759 0.06098610870462254019342 0.097902197530557661344 591.5833603193365288764 600.5187577715452367233 9.093404367934647343323 -0.08621424688918673496726
Hapmap41762-BTA-117570_CT latitude -324.4650572714519864148 42.9401782265060561472 38.37174317906483722931 0 0.06131527019994263905589 0.06206391382209175476385 0.05628248334039142268927 0.06450295815370026502157 0.09795818085122545284751 652.9301145429039728296 661.8655119951126806765 -0.1745433948566488400518 -0.6411124026329503902406
BTA-73842-no-rs_CC bio1 -402.875233620227934217 43.63142666805284419773 38.32014072857624167184 0 0.06979207240763872548356 0.05136844449000299659552 0.04665913760615404497732 0.06742927204625995496424 0.09074230774449195394198 809.750467240455868434 818.6259705399286706884 -12.3089587574315903265 0.05170381164694601567846
Hapmap23956-BTA-36867_TT prec7 -422.3596655345239966606 41.27837189682845858707 38.25008887009823434905 0 0.06394483573907736641837 0.04658970532163813591279 0.04207502093068542366964 0.06208584257798520242245 0.08307401684407992146109 848.7193310690479933212 857.6547285212567011681 1.378875016912048680293 -0.01590232521350349580417
ARS-BFGL-NGS-46098_TT prec7 -143.2768117160160372542 60.05587397623455919726 37.8843329960457761256 0 0.1307393988916715059931 0.1732666716443016517767 0.1617263069690416020735 0.08903833496057421371603 0.2139266007116040545048 290.5536234320320745084 299.4890208842407823553 1.443660975222267749954 -0.04728620887288556753141
ARS-BFGL-NGS-106520_AA bio15 -405.2228735318471401494 40.10030756194809331561 37.72143225534600758167 0 0.06574143947842079368886 0.04714654467428899174914 0.04244368352027358463853 0.06036855306182984938186 0.08235167904328789485936 814.4457470636942802988 823.3811445159029881458 -3.759226439497781095331 0.06972782324144006614873
Hapmap23956-BTA-36867_TT bio15 -422.9470409183090731098 40.10362112925830568866 37.49896452423526921338 0 0.06176337346558108127702 0.0452637980832359641814 0.04074911369228325193825 0.06037338772648236741086 0.08078266510797709951119 849.8940818366181462196 858.8294792888268540665 2.91229234240844065372 -0.06816813980472964370415
ARS-BFGL-NGS-46098_CT bio15 -335.9476457918889591991 41.19775726410233429586 37.03271312204404730473 0 0.05986788710248377071198 0.05777332611875003433788 0.0521639599827841018531 0.0619684290098853484568 0.09255292895388510484894 675.8952915837779183983 684.8306890359866262452 2.534957131339096582639 -0.08211104476078328158272
Hapmap41762-BTA-117570_CC bio19 -375.6241882251183451802 40.23190010998130683451 36.3287869668525230174 0 0.05620237212254731507585 0.05083120995109263870124 0.04577738849974322029581 0.06056053421748174681689 0.08560798017412436053018 755.2483764502366903604 764.1837739024453982073 -1.544584803308733787883 0.006935967706093620120279
Hapmap41762-BTA-117570_CT prec7 -325.1735718195985381795 41.52314913021295261775 36.25252896973708109998 0 0.06786090276896868215021 0.06001580001940044881061 0.05423436953770011673603 0.06244226557134764719718 0.09482868567086686683654 654.3471436391970763591 663.282541091405784206 0.6604317858017673247158 -0.01978320344282469654171
Hapmap41762-BTA-117570_TT prec7 -145.7465315699446898462 55.11643426837725401324 35.94159740978574609643 0 0.09681855955772111446299 0.1590159377642683356802 0.147475573089008285977 0.08202445234835562790131 0.1970748023745558243861 295.4930631398893796924 304.4284605920980875393 1.224055397005973556718 -0.04422628486846218078942
ARS-BFGL-NGS-46098_CT latitude -336.90424558645533884 39.28455767496957501406 35.63807420069027883172 0 0.05899668110823574218192 0.05509036687209372545621 0.04948100073612779297143 0.05917757493415244933639 0.0883846496684644142728 677.8084911729106776801 686.743888625119385527 -0.1587598270801205936555 -0.5957075742795455983777
ARS-BFGL-NGS-106520_GG bio3 -341.6149348526573765461 45.41921021234592620308 35.57011112130043170229 0 0.05663852542258000392428 0.0623334489319308823578 0.05684383793777164888689 0.06809716491516551087728 0.1005224448623355991769 687.2298697053147530922 696.1652671575234609391 -16.46404409963341199628 0.1917942598599834879097
ARS-BFGL-NGS-106520_AA bio14 -405.5503783183839950632 39.44529798887438348798 34.89662647280788507556 0 0.06884921533852388428462 0.04637643990510985022874 0.04167357875109444311813 0.05941237186036820409766 0.0810473057658739801825 815.1007566367679901265 824.0361540889766979734 0.4481598372725948235275 -0.03700493237797164187698
ARS-BFGL-NGS-46098_TT bio2 -155.6004808925205528253 35.40853562322552805508 34.70170079344329499074 0 0.06376083804308606929135 0.1021568534272397429257 0.09061648875197969327678 0.05349800273140627854523 0.1285361622525566465509 315.2009617850411056506 324.1363592372498134975 11.09766935015506657096 -0.1124400585027814575682
ARS-BFGL-NGS-106520_AA prec7 -407.0104971267578588268 36.52506037212665596092 34.68782052200833516259 0 0.05411306046176010827679 0.04294307189303549519366 0.03824021073902008808305 0.05513756381073995211902 0.07521583221516471957712 818.0209942535157176535 826.9563917057244255004 -2.066280241413729239176 0.01505448322403434935602
BTA-122374-no-rs_GG prec7 -294.5564641846398064584 38.99413592450481036433 33.60561633542086176774 0 0.06679639786628335850014 0.06208198910857351700537 0.05571364806070228879167 0.05875320084305675602445 0.0943176667058523483274 593.1129283692796129168 602.0483258214883207637 0.4996961394465684805756 -0.02067661359277082309462
ARS-BFGL-NGS-46098_TT longitude -153.9791244289614494528 38.65124855034373480001 32.96291193496145007988 0 0.05447043211709277731178 0.1115123758562707601948 0.09997201118101071054588 0.05825191578415489333928 0.13995807911458415047 311.9582488579228989056 320.8936463101316067525 23.57230865268959622665 -0.8112784240340828620873
Hapmap41762-BTA-117570_CT bio15 -327.8080713598630784034 36.2541500496838721701 32.86562304699144112033 0 0.04696998743155396350765 0.05240021204634498670771 0.04661878156464465463313 0.05474000661407738091988 0.08313155894217637107031 659.6161427197261568067 668.5515401719348646536 2.286209507228475163202 -0.07830262841834006306505
ARS-BFGL-NGS-46098_TT latitude -149.0768038317449084573 48.45588974477681679098 32.70855174457203089211 0 0.07516833312577127440904 0.1397996595797295201423 0.1282592949044694704934 0.0724810605539283108671 0.1741455172891501250535 302.1536076634898169146 311.0890051156985247616 -0.8242806623547745428185 -1.263125975734382570176
Hapmap28985-BTA-73836_GG bio2 -383.5816534610940976568 37.07793512894894794041 32.28028790293364428191 0 0.05727816105092044615286 0.04610300142577290527556 0.04112936939740490139986 0.05594838122894867787904 0.07845165409145899265529 771.1633069221881953137 780.0987043743969031606 -10.57946602217975044097 0.07893434735390734283876
BTA-122374-no-rs_AA bio1 -416.9153885606022239274 35.6907277663822196101 32.27390822689568080847 0 0.05251951474061345218319 0.04104640030840454287308 0.03644616905763504370423 0.05391265632899148302608 0.07277541455266250476397 837.8307771212044478548 846.7661745734131557017 -10.96058516160084380514 0.04563284514468115300175
Hapmap23956-BTA-36867_TT bio3 -424.1548958892038169166 37.687911187468818075 32.17759703084550745519 0 0.0554975004397976635212 0.04253725609141939295772 0.03802257170046668071457 0.05684213318357534268062 0.07605766682822093821179 852.3097917784076338332 861.2451892306163416801 -11.02322280332122617866 0.1357155295738937344325
ARS-BFGL-NGS-106520_GG bio19 -346.5101768190963201222 35.62872627946803905097 32.16586840961350057463 0 0.05046040917640061071198 0.04889696187291443731007 0.04340735087875520383915 0.05382156681679338059137 0.0794493499029756809979 697.0203536381926402443 705.9557510904013480912 1.26960124804158102957 -0.006924004422827455295342
ARS-BFGL-NGS-46098_CT bio2 -339.8868139654778454395 33.31942091692456181518 32.06014797017500181364 0 0.04956525352755645173752 0.04672520784034789916982 0.04111584170438196668505 0.05042259598617929204981 0.07530865343116657015644 683.773627930955690879 692.7090253831643987259 7.766594900734777420434 -0.07263252301898880779619
ARS-BFGL-NGS-46098_CT longitude -339.5475726043566737644 33.99790363916690516533 32.00561012215038161899 0 0.04650972565974876519329 0.04767667234184394428305 0.04206730620587801179827 0.05142249132257494724464 0.07680204681727266958509 683.0951452087133475288 692.0305426609220553757 13.61114380710068686841 -0.4545904701612279643231
BTA-122374-no-rs_AA bio19 -417.9410128446570380778 33.63947919827259130932 31.76290932829482125538 0 0.0514435983115724945248 0.03868734586687601795414 0.0340871146161065187853 0.05089440437529502359515 0.06870114791266902482778 839.8820256893140761556 848.8174231415227840025 -2.417220439879637817462 0.005736979875616641260097
BTA-122374-no-rs_GG latitude -296.6036889148140359984 34.89968646415635128433 31.29049677314741560903 0 0.05447323104708923089323 0.05556327646688069430087 0.04919493541900946614138 0.0527498395770645074794 0.08468035301271089755723 597.2073778296280719968 606.1427752818367798437 -0.4496755861004412215443 -0.6164864485301174984325
Hapmap23956-BTA-36867_GG bio3 -255.8463754856205129157 30.67064099431684673358 30.65828894293243249425 0 0.05897415937173087807687 0.05654998373537819541341 0.04917485469965224601733 0.04650892947959605748954 0.08170509744610683239714 515.6927509712410258036 524.6281484234497336505 9.247208533642238000895 -0.1395241750618767031784
Hapmap41762-BTA-117570_TT latitude -152.3100267219976459432 41.98944396427134181926 29.97376198993818648131 0 0.05317274238865937497365 0.121143373964772074129 0.1096030092895120244801 0.06312086820279493959256 0.1516563935586651549775 308.6200534439952918864 317.5554508962039997333 -0.9453216214630820501464 -1.139381444338840344843
